order_id,order_date,customer_id,product_id,quantity,price_x,discount_pct,discount_value,shipping_cost,cost_of_goods_sold,revenue,profit,payment_method,marketing_channel,campaign,order_status,delivery_time_days,churn_risk_score,propensity_to_buy,customer_name,email,age,gender,city,state,acquisition_cost,product_category,product_name,price_y,cost_of_goods_sold_pct
O5358,2025-04-24,C1409,P2007,1,108.27,0.0,0.0,5.0,49.8,113.27,53.47,Boleto,Social (Facebook),,Delivered,2,0.18141303297788047,0.6715151677580403,Bruno Fernandes,bruno.fernandes409@example.com,65,Female,Porto Alegre,BA,43.13,Home,LED Lamp,108.27,0.46
O5359,2025-04-29,C1550,P2000,1,203.97,0.0,0.0,5.0,130.54,208.97,68.43,PayPal,Organic Search,,Delivered,2,0.35737303259503206,0.9709057462546726,Carla Barbosa,carla.barbosa550@example.com,18,Female,Florianópolis,SC,6.89,Electronics,Wireless Headphones,203.97,0.64
O5360,2025-01-16,C1155,P2017,1,44.78,0.05,2.24,5.0,22.39,47.54,,Pix,Paid Search,,Delivered,2,0.11215006963330354,0.5069790038421864,Laura Barbosa,laura.barbosa155@example.com,60,Male,Porto Alegre,RS,3.11,Beauty,Perfume,44.78,0.5
O5361,2025-04-05,C1269,P2024,2,201.01,0.0,0.0,5.0,213.07,407.02,183.95,Boleto,Social (Facebook),Abandoned Cart,Delivered,2,0.877137544483684,0.1668495048840749,Bruno Rodrigues,bruno.rodrigues269@example.com,46,Female,Brasília,SP,30.22,Sports,Fitness Tracker,201.01,0.53
O5362,2024-12-08,C1513,P2005,1,396.7,0.15,59.5,12.5,257.86,349.7,66.84,Credit Card,Email,Abandoned Cart,Delivered,3,0.6804464304549644,0.7840675104446189,Pedro Oliveira,pedro.oliveira513@example.com,26,Male,Salvador,PE,40.22,Home,Ceramic Mug,396.7,0.65
O5363,2025-05-28,C1223,P2008,1,122.69,0.05,6.13,5.0,46.62,121.56,64.94,Credit Card,Paid Search,New Launch,Delivered,2,0.7221602013431992,0.07213497795238766,Ana Barbosa,ana.barbosa223@example.com,50,Female,Brasília,DF,7.08,Home,Cotton Bedsheet,122.69,0.38
O5364,2025-05-14,C1425,P2002,1,281.78,0.05,14.09,12.5,171.89,280.19,83.3,PayPal,Affiliate,,Delivered,3,0.7209082329639609,0.18107665802360884,Thiago Almeida,thiago.almeida425@example.com,44,Female,Salvador,RS,8.18,Electronics,Portable Charger,281.78,0.61
O5365,2025-02-19,C1599,P2022,1,212.64,0.0,0.0,5.0,127.58,217.64,80.06,Boleto,Affiliate,,Delivered,7,0.014332782070327954,0.6696077830577295,Felipe Pereira,felipe.pereira599@example.com,67,Female,Curitiba,DF,14.42,Sports,Dumbbell Set,212.64,0.6
O5366,2025-07-06,C1049,P2006,1,20.98,0.15,3.15,9.9,9.44,27.73,-1.51,Boleto,Paid Search,Summer Sale,Delivered,3,0.025754909897716227,0.042194575316956806,Lucas Souza,lucas.souza49@example.com,20,Male,Recife,RJ,49.52,Home,Throw Pillow,20.98,0.45
O5367,2024-10-24,C1438,P2004,1,54.76,0.0,0.0,5.0,23.55,59.76,26.21,Debit Card,Social (Facebook),,Delivered,3,0.9646794963972694,0.7933462381692011,Mateus Fernandes,mateus.fernandes438@example.com,38,Male,Porko Alegre,DF,13.4,Electronics,Smartwatch,54.76,0.43
O5368,2025-05-02,C1077,P2008,1,122.69,0.0,0.0,0.0,46.62,122.69,76.07,Debit Card,Affiliate,,Cancelled,5,0.6911984061163906,0.45915924496152705,Daniel Fernandes,daniel.fernandes77@example.com,52,Female,São Paulo,SP,41.67,Home,Cotton Bedsheet,122.69,0.38
O5369,2025-02-08,C1107,P2014,1,251.75,0.0,0.0,0.0,108.25,251.75,143.5,Boleto,Social (Instagram),,Delivered,2,0.08462683835438556,0.8565482870317629,Eduardo Rodrigues,eduardo.rodrigues107@example.com,67,Male,Salvador,PR,40.01,Fashion,Sunglasses,251.75,0.43
O5370,2024-12-30,C1474,P2022,1,212.64,0.05,10.63,25.0,127.58,227.01,49.43,Boleto,Social (Instagram),,Delivered,3,0.9377748024094841,0.7292774392389184,Rafael Pereira,rafael.pereira474@example.com,41,Non-binary,Rio de Janeiro,RS,49.7,Sports,Dumbbell Set,212.64,0.6
O5371,2025-02-15,C1449,P2021,1,304.91,0.05,15.25,0.0,201.24,289.66,88.42,Debit Card,Email,,Returned,2,0.6089975764771709,0.029198576767867745,Thiago Gomes,thiago.gomes449@example.com,25,Male,São Paulo,SC,41.42,Sports,Running Shorts,304.91,0.66
O5372,2025-10-13,C1194,P2021,1,304.91,0.0,0.0,12.5,201.24,317.41,91.17,PayPal,Affiliate,New Launch,Delivered,3,0.6532505935414255,0.981678457637177,Sofia Santos,sofia.santos194@example.com,64,Female,Recife,MG,40.71,Sports,Running Shorts,304.91,0.66
O5373,2025-08-06,C1035,P2008,1,122.69,0.05,6.13,18.0,46.62,134.56,51.94,Debit Card,Affiliate,Holiday Promo,Delivered,3,0.5740454924606845,0.21002614445201961,Rafael Carvalho,rafael.carvalho35@example.com,65,Male,São Paulo,RJ,48.34,Home,Cotton Bedsheet,122.69,0.38
O5374,2024-10-15,C1498,P2009,1,214.64,0.0,0.0,18.0,137.37,232.64,59.27,Debit Card,Organic Search,Holiday Promo,Cancelled,5,0.06644524040994182,0.12412647597708171,Eduardo Fernandes,eduardo.fernandes498@example.com,27,Male,Salvador,RS,27.26,Home,Kitchen Knife,214.64,0.64
O5375,2024-12-11,C1241,P2000,1,203.97,0.0,0.0,25.0,130.54,228.97,48.43,Pix,Organic Search,,Delivered,2,0.37314233176982003,0.18434736980599942,Felipe Oliveira,felipe.oliveira241@example.com,61,Female,Floeianópolis,MG,24.18,Electronics,Wireless Headphones,203.97,0.64
O5376,2025-02-09,C1140,P2008,1,122.69,0.1,12.27,5.0,46.62,115.42,58.8,PayPal,Affiliate,,Delivered,2,0.6794235730006472,0.45307435809995067,Beatriz Fernandes,beatriz.fernandes140@example.com,29,Female,São Paulo,PE,4.31,Home,Cotton Bedsheet,122.69,0.38
O5377,2024-12-17,C1525,P2001,1,18.94,0.15,2.84,9.9,11.17,26.0,-4.97,PayPal,Social (Instagram),Flash Sale,Delivered,4,0.8547510400279331,0.6439306773878991,Rafael Gomes,rafael.gomes525@example.com,49,Male,São Paulo,CE,23.98,Electronics,Smartphone Case,18.94,0.59
O5378,2024-12-24,C1261,P2003,1,120.28,0.2,24.06,5.0,76.98,101.22,14.24,Boleto,Social (Instagram),,Delivered,2,0.9571969302036099,0.20847232627224277,Marina Silva,marina.silva261@example.com,58,Female,Curitiba,RJ,43.92,Electronics,Bluetooth Speaker,120.28,0.64
O5379,2025-06-15,C1196,P2017,1,44.78,0.0,0.0,5.0,22.39,49.78,17.39,Pix,Social (Instagram),,Delivered,5,0.7292773630250273,0.8627201139180705,Ana Barbosa,ana.barbosa196@example.com,32,Male,Brasília,SC,35.87,Beauty,Perfume,44.78,0.5
O5380,2025-03-30,C1248,P2011,3,50.3,0.05,7.54,5.0,110.16,148.36,28.2,Boleto,Social (Instagram),Flash Sale,Delivered,3,0.9744263407720883,0.0937189644356482,Lucas Carvalho,lucas.carvalho248@example.com,57,Female,São Paulo,RJ,44.36,Fashion,Jeans,50.3,0.73
O5381,2025-04-23,C1313,P2016,1,335.99,0.0,0.0,0.0,188.15,335.99,147.84,Credit Card,Email,,Delivered,5,0.19574687862817663,0.04452869241742807,Laura Almeida,laura.almeida313@example.com,25,Male,Florianópolis,RS,32.48,Beauty,Sunscreen,335.99,0.56
O5382,2025-03-19,C1070,P2013,1,373.0,0.1,37.3,18.0,268.56,353.7,49.14,Boleto,Paid Search,Holiday Promo,Pending,3,0.6185128085084163,0.6303031652086024,Felipe Lima,felipe.lima70@example.com,68,Male,Belo Horizonte,SP,45.46,Fashion,Backpack,373.0,0.72
O5383,2025-08-02,C1133,P2020,1,175.28,0.0,0.0,25.0,124.45,200.28,25.83,PayPal,Social (Instagram),Holiday Promo,Delivered,3,0.34255765911848723,0.6935636607182598,Bruno Silva,bruno.silva133@example.com,19,Male,Recife,SC,38.94,Sports,Yoga Mat,175.28,0.71
O5384,2025-04-19,C1208,P2014,1,251.75,0.05,12.59,9.9,108.25,249.06,121.01,PayPal,Email,Holiday Promo,Delivered,2,0.33497552338464753,0.3335373827874494,Daniel Santos,daniel.santos208@example.com,42,Female,Curitiba,DF,20.8,Fashion,Sunglasses,251.75,0.43
O5385,2025-10-03,C1400,P2018,1,415.53,0.0,0.0,12.5,241.01,428.03,162.02,Credit Card,Social (Facebook),Abandoned Cart,Returned,3,0.8662648708524434,0.5658582881092538,Bruno Lima,bruno.lima400@example.com,21,Male,Salvador,PE,33.66,Beauty,Lipstick,415.53,0.58
O5386,2025-06-21,C1105,P2021,1,304.91,0.15,45.74,12.5,201.24,271.67,45.43,Pix,Paid Search,,Delivered,3,0.40834359491112526,0.6005961328715999,Pedro Costa,pedro.costa105@example.com,30,Female,São Paulo,SP,4.25,Sports,Running Shorts,304.91,0.66
O5387,2024-12-25,C1434,P2021,1,304.91,0.1,30.49,5.0,201.24,279.42,,Debit Card,Affiliate,Summer Sale,Delivered,4,0.2424054500517644,0.9095531091991262,Laura Pereira,laura.pereira434@example.com,38,Male,Curitiba,RS,25.44,Sports,Running Shorts,304.91,0.66
O5388,2024-12-30,C1004,P2000,2,203.97,0.1,40.79,9.9,261.08,377.05,96.17,Boleto,Social (Facebook),,Delivered,3,0.37161699084173483,0.9537566310595874,Daniel Silva,daniel.silva4@example.com,45,Male,Belo Horizonte,CE,24.4,Electronics,Wireless Headphones,203.97,0.64
O5389,2024-10-26,C1442,P2009,1,214.64,0.0,0.0,9.9,137.37,224.54,67.37,Pix,Affiliate,Summer Sale,Delivered,10,0.9060535690905988,0.8976262471304777,Sofia Nascimento,sofia.nascimento442@example.com,43,Male,Belo Horizonte,SC,17.9,Home,Kitchen Knife,214.64,0.64
O5390,2025-06-26,C1018,P2006,1,20.98,0.0,0.0,5.0,9.44,25.98,6.54,PayPal,Direct,Holiday Promo,Delivered,2,0.08496661755020785,0.7200359362899393,Julia Fernandes,julia.fernandes18@example.com,26,Male,Florianópolis,SC,11.68,Home,Throw Pillow,20.98,0.45
O5391,2025-08-31,C1325,P2015,1,283.3,0.0,0.0,9.9,184.14,293.2,89.26,Debit Card,Email,,Returned,7,0.394685994708318,0.27528192268482155,Carla Gomes,carla.gomes325@example.com,31,Male,Florianópolis,DF,25.01,Beauty,Facial Cleanser,283.3,0.65
O5392,2025-04-07,C1020,P2022,1,212.64,0.15,31.9,5.0,127.58,185.74,48.16,Boleto,Direct,Summer Sale,Cancelled,4,0.1853108545792055,0.6794000565941563,Ana Rodrigues,ana.rodrigues20@example.com,62,Male,Porto Alegre,CE,9.74,Sports,Dumbbell Set,212.64,0.6
O5393,2024-12-31,C1416,P2022,1,212.64,0.0,0.0,0.0,127.58,212.64,85.06,Debit Card,Direct,,Delivered,2,0.05062122947576442,0.2598774653666299,Felipe Carvalho,felipe.carvalho416@example.com,29,Female,Florianópolis,PR,6.18,Sports,Dumbbell Set,212.64,0.6
O5394,2025-09-22,C1260,P2015,1,283.3,0.0,0.0,9.9,184.14,293.2,89.26,Debit Card,Affiliate,,Returned,5,0.673528780777538,0.08333860955000771,Daniel Pereira,daniel.pereira260@example.com,37,Male,Porto Alegre,PE,26.67,Beauty,Facial Cleanser,283.3,0.65
O5395,2024-12-30,C1551,P2020,1,175.28,0.0,0.0,12.5,124.45,187.78,38.33,PayPal,Social (Facebook),,Delivered,3,0.07718329396522605,0.8163585754554197,Sofia Santos,sofia.santos551@example.com,27,Male,Brasília,DF,47.9,Sports,Yoga Mat,175.28,0.71
O5396,2025-02-18,C1413,P2022,1,212.64,0.0,0.0,5.0,127.58,217.64,80.06,Debit Card,Affiliate,,Delivered,3,0.054058145267871116,0.3078683717104408,Mateus Silva,mateus.silva413@example.com,43,Female,Curitiba,MG,43.19,Sports,Dumbbell Set,212.64,0.6
O5397,2025-10-02,C1200,P2020,2,175.28,0.0,0.0,5.0,248.9,355.56,96.66,Credit Card,Social (Facebook),,Delivered,2,0.8830063634450257,0.438110703196677,Daniel Ramos,daniel.ramos200@example.com,56,Female,Recise,MG,25.09,Sports,Yoga Mat,175.28,0.71
O5398,2025-07-06,C1253,P2016,2,335.99,0.0,0.0,25.0,376.31,696.98,270.67,Debit Card,Organic Search,,Delivered,2,0.24067006113127154,0.7549990165215206,Rafael Souza,rafael.souza253@example.com,37,Female,Fortaleza,RS,30.68,Beauty,Sunscreen,335.99,0.56
O5399,2025-08-13,C1541,P2021,1,304.91,0.05,15.25,-0.0,201.24,289.66,88.42,Debit Card,Organic Search,,Delivered,4,0.6491750586401468,0.6086454112299768,Beatriz Lima,beatriz.lima541@example.com,19,Male,Recife,SC,36.48,Sports,Running Shorts,304.91,0.66
O5400,2025-06-11,C1426,P2002,1,281.78,0.0,0.0,5.0,171.89,286.78,104.89,Boleto,Social (Instagram),Summer Sale,Delivered,3,0.8239175165457794,0.28408932179737223,Felipe Carvalho,felipe.carvalho426@example.com,36,Male,Porto Alegre,SP,37.52,Electronics,Portable Charger,281.78,0.61
O5401,2025-01-14,C1507,P2004,2,54.76,0.0,0.0,0.0,47.09,109.52,62.43,Credit Card,Email,New Launch,Delivered,2,0.17090715670174694,0.5737692880982812,Bruno Fernandes,bruno.fernandes507@example.com,43,Male,Brasília,PE,8.68,Electronics,Smartwatch,54.76,0.43
O5402,2025-09-19,C1173,P2015,1,283.3,0.0,0.0,12.5,184.14,295.8,86.66,Pix,Paid Search,Summer Sale,Delivered,4,0.08464389010388407,0.801527448088561,Pedro Silva,pedro.silva173@example.com,49,Male,Porto Alegre,RS,11.84,Beauty,Facial Cleanser,283.3,0.65
O5403,2024-12-15,C1222,P2006,2,20.98,0.05,2.1,18.0,18.88,57.86,2.98,Debit Card,Social (Instagram),,Pending,5,0.19270633442867457,0.042496331536522214,Marina Silva,marina.silva222@example.com,30,Female,Salvador,PE,33.61,Home,Throw Pillow,20.98,0.45
O5404,2025-08-08,C1024,P2009,1,214.64,0.0,0.0,5.0,137.37,219.64,72.27,Boleto,Email,,Delivered,3,0.1786324050616097,0.8850746783854825,Lucas Ramos,lucas.ramos24@example.com,23,Female,Brasília,PR,14.93,Home,Kitchen Knife,214.64,0.64
O5405,2025-08-30,C1256,P2012,1,379.74,0.0,0.0,12.5,254.43,392.24,112.81,Boleto,Paid Search,Summer Sale,Delivered,2,0.34616447555327345,0.7752700568431481,Beatriz Costa,beatriz.costa256@example.com,63,Female,Recife,CE,4.1,Fashion,Sneakers,379.74,0.67
O5406,2025-10-07,C1049,P2005,1,396.7,0.0,0.0,25.0,257.86,421.7,113.84,Credit Card,Direct,,Delivered,3,0.5776532033777169,0.9129775658029504,Lucas Souza,lucas.souza49@example.com,20,Male,Recife,RJ,49.52,Home,Ceramic Mug,396.7,0.65
O5407,2024-12-10,C1196,P2001,2,18.94,0.0,0.0,5.0,22.35,42.88,10.53,Pix,Organic Search,Summer Sale,Delivered,4,0.6147078223775998,0.6973313205401885,Ana Barbosa,ana.barbosa196@example.com,32,Male,Brasília,SC,35.87,Electronics,Smartphone Case,18.94,0.59
O5408,2025-03-01,C1239,P2011,1,50.3,0.0,0.0,12.5,36.72,62.8,1.08,,Social (Instagram),Summer Sale,Delivered,2,0.7471087749533273,0.38591031732289405,Pedro Fernandes,pedro.fernandes239@example.com,42,Male,Rio de Janeiro,PE,11.78,Fashion,Jeans,50.3,0.73
O5409,2025-01-30,C1217,P2007,1,108.27,0.05,5.41,12.5,49.8,115.36,40.56,Credit Card,Direct,Abandoned Cart,Delivered,3,0.059228720877647745,0.37758202959274556,Marina Pereira,marina.pereira217@example.com,45,Female,Belo Horizonte,DF,3.7,Home,LED Lamp,108.27,0.46
O5410,2025-08-10,C1256,P2015,1,283.3,0.0,0.0,0.0,184.14,283.3,99.16,Credit Card,Direct,Abandoned Cart,Delivered,4,0.6194154133290796,0.06781188699644358,Beatriz Costa,beatriz.costa256@example.com,63,Female,Recife,CE,4.1,Beauty,Facial Cleanser,283.3,0.65
O5411,2025-06-25,C1431,P2019,2,249.17,0.0,0.0,18.0,229.24,516.34,251.1,Credit Card,Social (Facebook),,Delivered,10,0.5100993916721646,0.7168147334166259,Carla Souza,carla.souza431@example.com,52,Female,Brasília,RS,44.11,Beauty,Nail Polish,249.17,0.46
O5412,2025-05-19,C1568,P2016,1,335.99,0.0,0.0,25.0,188.15,360.99,122.84,Credit Card,Direct,Summer Sale,Delivered,3,0.9417357583200202,0.2212580022949977,Marina Gomes,marina.gomes568@example.com,69,Male,Curitiba,PR,26.67,Beauty,Sunscreen,335.99,0.56
O5413,2025-03-05,C1013,P2016,1,335.99,0.1,33.6,12.5,188.15,314.89,101.74,Debit Card,Affiliate,,Delivered,2,0.7277688917427607,0.4339773140283295,Paula Costa,paula.costa13@example.com,61,Female,Belo Horizonte,SP,39.93,Beauty,Sunscreen,335.99,0.56
O5414,2024-11-25,C1422,P2020,1,175.28,0.0,0.0,18.0,124.45,193.28,32.83,Credit Card,Organic Search,,Delivered,3,0.591239227585999,0.6562038419586086,Isabela Gomes,isabela.gomes422@example.com,32,Female,Belo Horizonte,DF,33.35,Sports,Yoga Mat,175.28,0.71
O5415,2025-10-08,C1276,P2023,1,123.05,0.05,6.15,12.5,77.52,129.4,26.88,Debit Card,Paid Search,Abandoned Cart,Delivered,2,0.8313778951889361,0.7461416093520187,Felipe Silva,felipe.silva276@example.com,64,Male,Fortaleza,BA,3.44,Sports,Water Bottle,123.05,0.63
O5416,2025-05-15,C1188,P2023,2,123.05,0.1,24.61,0.0,155.04,221.49,66.45,Credit Card,Direct,Flash Sale,Delivered,3,0.2579763294869504,0.7991999828750194,Beatriz Barbosa,beatriz.barbosa188@example.com,52,Male,Fortaleza,PE,37.16,Sports,Water Bottle,123.05,0.63
O5417,2025-10-07,C1206,P2018,1,415.53,0.0,0.0,9.9,241.01,425.43,164.62,Pix,Direct,,Delivered,2,0.5717988721163275,0.38926860077236214,Bruno Barbosa,bruno.barbosa206@example.com,27,Female,Fortaleza,RS,13.46,Beauty,Lipstick,415.53,0.58
O5418,2025-05-07,C1330,P2009,1,214.64,0.15,32.2,9.9,137.37,192.34,35.17,Credit Card,Social (Facebook),Abandoned Cart,Delivered,4,0.9177005678077425,0.9038702468563319,Daniel Almeida,daniel.almeida330@example.com,36,Female,Brasília,RJ,38.2,Home,Kitchen Knife,214.64,0.64
O5419,2024-12-28,C1197,P2008,1,122.69,0.1,12.27,12.5,46.62,122.92,51.3,Boleto,Affiliate,Holiday Promo,Cancelled,2,0.5937798367758432,0.7889522040919004,Rafael Pereira,rafael.pereira197@example.com,24,Non-binary,Florianópolis,PR,17.02,Home,Cotton Bedsheet,122.69,0.38
O5420,2025-05-25,C1562,P2008,1,122.69,0.1,12.27,9.9,46.62,120.32,53.9,Pix,Organic Search,Summer Sale,Delivered,3,0.6237948071748294,0.3036237973079521,Daniel Oliveira,daniel.oliveira562@example.com,68,Female,Porto Alegre,BA,32.75,Home,Cotton Bedsheet,122.69,0.38
O5421,2024-12-20,C1145,P2022,1,212.64,0.0,0.0,5.0,127.58,217.64,80.06,Credit Card,Direct,Holiday Promo,Delivered,5,0.958888731280254,0.6819747716179281,Pedro Costa,pedro.costa145@example.com,34,Male,Fortaleza,RJ,45.51,Sports,Dumbbell Set,212.64,0.6
O5422,2024-12-16,C1077,P2018,1,415.53,0.0,0.0,9.9,241.01,425.43,164.62,Boleto,Direct,,Delivered,3,0.026738287376438685,0.9529003635333338,Daniel Fernandes,daniel.fernandes77@example.com,52,Female,São Paulo,SP,41.67,Beauty,Lipstick,415.53,0.58
O5423,2024-12-12,C1033,P2024,2,201.01,0.0,0.0,25.0,213.07,427.02,163.95,Credit Card,Social (Instagram),,Delivered,2,0.48128073910275926,0.8807039835448317,Rafael Fernandes,rafael.fernandes33@example.com,58,Male,Fortaleza,RJ,34.43,Sports,Fitness Tracker,201.01,0.53
O5424,2025-03-04,C1438,P2010,1,278.93,0.0,0.0,9.9,172.94,288.83,96.09,PayPal,Direct,Holiday Promo,Cancelled,3,0.12138611521396514,0.5551406492364002,Mateus Fernandes,mateus.fernandes438@example.com,38,Male,Porko Alegre,DF,13.4,Fashion,T-Shirt,278.93,0.62
O5425,2025-06-02,C1364,P2012,2,379.74,0.05,37.97,5.0,508.85,726.51,,PayPal,Organic Search,,Delivered,3,0.9744435991536539,0.03364748415700358,Marina Rodrigues,marina.rodrigues364@example.com,33,Male,Curitiba,MG,6.76,Fashion,Sneakers,379.74,0.67
O5426,2025-06-09,C1053,P2009,1,214.64,0.05,10.73,12.5,137.37,216.41,54.04,Debit Card,Direct,,Delivered,2,0.12466396636090571,0.6412462453407218,Julia Barbosa,julia.barbosa53@example.com,18,Female,Belo Horizonte,CE,29.79,Home,Kitchen Knife,214.64,0.64
O5427,2025-08-01,C1516,P2007,1,108.27,0.05,5.41,12.5,49.8,115.36,40.56,Credit Card,Email,,Delivered,5,0.8600070119873148,0.5851134411061034,Gustavo Oliveira,gustavo.oliveira516@example.com,18,Male,Belo Horizonte,DF,39.54,Home,LED Lamp,108.27,0.46
O5428,2025-09-15,C1462,P2010,1,278.93,0.15,41.84,18.0,172.94,255.09,46.15,Boleto,Affiliate,,Delivered,2,0.918248399365015,0.901106149337328,Gustavo Costa,gustavo.costa462@example.com,50,Male,Rio de Janeiro,PE,33.0,Fashion,T-Shirt,278.93,0.62
O5429,2025-08-07,C1143,P2013,1,373.0,0.0,0.0,18.0,268.56,391.0,86.44,Credit Card,Social (Instagram),New Launch,Delivered,3,0.43529400194545254,0.11258630615751575,Daniel Almeida,daniel.almeida143@example.com,59,Female,Recife,PE,20.09,Fashion,Backpack,373.0,0.72
O5430,2025-01-11,C1516,P2005,1,396.7,0.05,19.84,12.5,257.86,389.36,106.5,Debit Card,Email,Holiday Promo,Delivered,3,0.9361440365479519,0.6432080013459002,Gustavo Oliveira,gustavo.oliveira516@example.com,18,Male,Belo Horizonte,DF,39.54,Home,Ceramic Mug,396.7,0.65
O5431,2025-07-18,C1454,P2021,1,304.91,0.0,0.0,-18.0,201.24,322.91,85.67,Credit Card,Social (Facebook),Summer Sale,Delivered,7,0.4301052672489325,0.6379151304271927,Rafael Costa,rafael.costa454@example.com,27,Female,Belo Horizonte,BA,9.41,Sports,Running Shorts,304.91,0.66
O5432,2025-02-15,C1176,P2003,1,120.28,0.05,6.01,9.9,76.98,124.17,27.39,Boleto,Social (Instagram),,Delivered,3,0.539872828772615,0.34435196206554686,Bruno Barbosa,bruno.barbosa176@example.com,18,Male,Porto Alegre,SC,19.43,Electronics,Bluetooth Speaker,120.28,0.64
O5433,2024-10-17,C1019,P2009,1,214.64,0.05,10.73,5.0,137.37,208.91,61.54,Debit Card,Email,New Launch,Delivered,3,0.6197112789620345,0.6354491803215777,Beatriz Silva,beatriz.silva19@example.com,49,Male,Porto Alegre,RS,13.97,Home,Kitchen Knife,214.64,0.64
O5434,2025-07-15,C1251,P2017,1,44.78,0.0,0.0,9.9,22.39,54.68,,,Organic Search,Holiday Promo,Delivered,2,0.02143880258699571,0.5035306567778033,Carla Pereira,carla.pereira251@example.com,61,Female,Belo Horizonte,BA,31.6,Beauty,Perfume,44.78,0.5
O5435,2024-10-16,C1060,P2024,1,201.01,0.0,0.0,0.0,106.54,201.01,94.47,PayPal,Social (Instagram),,Delivered,2,0.342488510297544,0.05421383933609192,Daniel Nascimento,daniel.nascimento60@example.com,40,Female,Curitiba,SP,9.51,Sports,Fitness Tracker,201.01,0.53
O5436,2024-12-07,C1575,P2018,1,415.53,0.0,0.0,9.9,241.01,425.43,164.62,Credit Card,Direct,Abandoned Cart,Delivered,10,0.9612504385060973,0.7431215455908577,Lucas Souza,lucas.souza575@example.com,31,Male,Fortaleza,RS,26.05,Beauty,Lipstick,415.53,0.58
O5437,2025-02-19,C1105,P2005,2,396.7,0.0,0.0,9.9,515.71,803.3,267.79,Pix,Organic Search,,Delivered,7,0.8907469180516127,0.5481642783248928,Pedro Costa,pedro.costa105@example.com,30,Female,São Paulo,SP,4.25,Home,Ceramic Mug,396.7,0.65
O5438,2025-02-12,C1161,P2008,1,122.69,0.0,0.0,18.0,46.62,140.69,58.07,Credit Card,Social (Instagram),Flash Sale,Delivered,4,0.0877548727963452,0.9652612324593012,Daniel Gomes,daniel.gomes161@example.com,24,Female,Rio de Janeiro,SP,3.58,Home,Cotton Bedsheet,122.69,0.38
O5439,2025-08-12,C1571,P2022,1,212.64,0.1,21.26,9.9,127.58,201.28,53.9,PayPal,Paid Search,,Delivered,2,0.8710007594781505,0.473307347791164,Julia Nascimento,julia.nascimento571@example.com,34,Female,Brasília,DF,18.11,Sports,Dumbbell Set,212.64,0.6
O5440,2024-11-30,C1052,P2008,2,122.69,0.0,0.0,0.0,93.24,245.38,152.14,Boleto,Organic Search,,Delivered,2,0.629106835660154,0.8559542759582455,Sofia Silva,sofia.silva52@example.com,42,Male,Florianópolis,CE,40.32,Home,Cotton Bedsheet,122.69,0.38
O5441,2025-05-15,C1445,P2012,1,379.74,0.15,56.96,12.5,254.43,335.28,55.85,PayPal,Social (Instagram),Summer Sale,Delivered,4,0.8083046621463811,0.0079041345906814,Rafael Ramos,rafael.ramos445@example.com,43,Female,Curitiba,SP,21.05,Fashion,Sneakers,379.74,0.67
O5442,2025-06-19,C1474,P2018,1,415.53,0.0,0.0,12.5,241.01,428.03,162.02,Boleto,Social (Instagram),Holiday Promo,Returned,7,0.9682336579228435,0.9152673347621594,Rafael Pereira,rafael.pereira474@example.com,41,Non-binary,Rio de Janeiro,RS,49.7,Beauty,Lipstick,415.53,0.58
O5443,2025-09-20,C1077,P2020,2,175.28,0.1,35.06,0.0,248.9,315.5,66.6,Pix,Direct,Abandoned Cart,Delivered,5,0.3998384930799317,0.892782012261074,Daniel Fernandes,daniel.fernandes77@example.com,52,Female,São Paulo,SP,41.67,Sports,Yoga Mat,175.28,0.71
O5444,2025-03-16,C1160,P2010,2,278.93,0.15,83.68,12.5,345.87,486.68,115.81,Pix,Email,Summer Sale,Delivered,2,0.6928071559668842,0.9593251058044527,Felipe Ramos,felipe.ramos160@example.com,43,Female,Porto Alegre,DF,46.3,Fashion,T-Shirt,278.93,0.62
